,pipe-dia,pipe-mat,pipe-bd,先前失效,pipe-pre,pipe-len,pipe-age,a7
7060,200,6,0.5,1,0.29,184.862,28,1
7061,200,6,0.5,0,0.21,0.62,37,1
7062,200,6,1.1,0,0.29,5.843,40,1
7063,200,6,1.1,0,0.26,13.3,27,1
7064,200,6,1.1,0,0.22,6.679,25,1
7065,200,0,1.6,0,0.28,9.585,27,0
7066,200,0,1.7,0,0.39,2.495,26,0
7067,200,0,1.3,1,0.22,0.74,26,0
7068,200,0,1.2,1,0.36,6.861,26,0
7069,200,0,1.2,0,0.22,1.403,26,0
7070,600,0,1.8,1,0.21,85.212,26,1
7071,550,0,1.7,1,0.19,55.947,27,1
7072,100,0,1.4,0,0.25,63.515,26,0
7073,300,0,1.0,0,0.29,4.198,26,0
7074,100,0,1.4,0,0.32,1.753,26,0
7075,100,0,1.2,0,0.33,128.076,27,0
7076,200,0,0.8,0,0.32,33.741,18,0
7077,200,0,0.8,0,0.38,1.007,18,0
7078,200,0,0.8,0,0.24,48.047,25,0
7079,100,0,0.8,0,0.25,78.826,25,0
7080,300,0,1.3,0,0.23,8.597,22,0
7081,300,0,1.4,0,0.31,10.03,29,0
7082,100,0,1.4,0,0.29,27.322,18,0
7083,100,0,1.4,1,0.23,64.647,22,0
7084,100,1,1.0,1,0.22,82.457,28,1
7085,100,1,1.4,0,0.37,61.644,20,0
7086,100,1,1.2,1,0.16,1.74,20,1
7087,150,1,0.8,0,0.22,50.336,20,0
7088,200,1,0.8,0,0.29,4.57,20,0
7089,200,1,1.3,0,0.23,1.737,20,0
7090,200,1,0.8,0,0.21,8.148,20,0
7091,200,1,0.801,0,0.28,2.253,20,0
7092,200,1,0.802,0,0.26,5.802,20,0
7093,200,1,0.803,0,0.19,2.352,20,0
7094,200,1,0.804,1,0.34,72.041,30,1
7095,200,1,0.805,1,0.27,1.215,20,0
7096,200,1,0.806,0,0.26,5.843,20,0
7097,200,1,0.807,0,0.23,0.143,20,0
7098,200,6,0.808,0,0.34,25.714,35,1
7099,200,6,0.5,1,0.23,184.862,28,1
7100,200,6,0.5,0,0.26,0.62,37,1
7101,200,6,1.1,0,0.32,5.843,40,1
7102,200,6,1.1,0,0.16,13.3,27,1
7103,200,6,1.1,0,0.22,6.679,25,1
7104,200,6,1.2,0,0.19,3.531,40,1
7105,200,5,1.1,0,0.24,2.88,60,1
7106,200,5,0.9,0,0.31,0.35,35,1
7107,200,6,1.5,1,0.22,3.898,17,1
7108,200,5,1.6,1,0.29,10.932,13,1
7109,200,6,1.7,0,0.26,5.294,16,0
7110,200,6,1.9,0,0.33,3.401,14,0
7111,200,6,1.9,0,0.21,2.088,14,0
7112,200,6,1.8,0,0.33,1.654,14,0
7113,500,6,1.5,1,0.35,34.717,14,1
7114,200,5,0.5,0,0.32,3.992,35,1
7115,200,5,0.5,0,0.29,15.666,28,1
7116,100,5,0.5,0,0.25,18.884,37,1
7117,100,5,0.3,1,0.24,4.663,40,1
7118,400,5,0.5,0,0.27,3.318,7,0
7119,400,5,0.8,1,0.19,1.074,15,1
7120,600,5,0.8,1,0.26,0.414,40,1
7121,600,5,0.8,0,0.33,0.865,25,0
7122,600,3,1.1,0,0.32,4.077,40,0
7123,600,3,1.2,0,0.37,2.487,29,0
7124,600,2,1.201,0,0.25,3.524,27,0
7125,600,2,1.202,0,0.34,1.151,26,0
7126,600,4,0.8,0,0.32,2.263,26,0
7127,600,2,0.4,0,0.19,6.309,14,0
7128,600,2,0.4,1,0.35,1.426,24,1
7129,500,2,0.5,0,0.24,1.331,14,0
7130,500,2,0.4,0,0.17,1.281,23,0
7131,500,2,0.3,0,0.29,4.809,18,0
7132,500,2,0.4,0,0.23,1.436,18,0
7133,500,0,1.8,0,0.34,70.13,23,1
7134,500,0,1.1,0,0.26,1.005,25,0
7135,550,0,1.7,1,0.31,55.947,27,1
7136,100,0,1.4,0,0.22,63.515,26,0
7137,300,0,1.0,0,0.28,4.198,26,0
7138,100,0,1.4,0,0.29,1.753,26,0
7139,100,0,1.2,0,0.29,128.076,27,0
7140,200,0,0.8,0,0.26,33.741,18,0
7141,200,0,0.8,0,0.19,1.007,18,0
7142,200,0,0.8,0,0.24,48.047,25,0
7143,100,0,0.8,0,0.27,78.826,25,0
7144,300,0,1.3,0,0.29,8.597,22,0
7145,300,0,1.4,0,0.26,10.03,29,0
7146,100,0,1.4,0,0.33,27.322,18,0
7147,100,0,1.4,1,0.26,64.647,22,0
7148,100,1,1.0,1,0.31,82.457,28,1
7149,100,1,1.4,0,0.31,61.644,20,0
7150,100,1,1.2,1,0.28,1.74,20,1
7151,150,1,0.8,0,0.29,50.336,20,0
7152,200,1,0.8,0,0.23,4.57,20,0
7153,200,1,1.3,0,0.23,1.737,20,0
7154,200,1,0.8,0,0.25,8.148,20,0
7155,200,1,0.801,0,0.23,2.253,20,0
7156,200,1,0.802,0,0.32,5.802,20,0
7157,200,1,0.803,0,0.27,2.352,20,0
7158,200,1,0.804,1,0.16,72.041,30,1
7159,200,1,0.805,1,0.22,1.215,20,0
7160,200,1,0.806,0,0.31,5.843,20,0
7161,200,1,0.807,0,0.22,0.143,20,0
7162,200,6,0.808,0,0.28,25.714,35,1
7163,200,6,0.5,1,0.29,184.862,28,1
7164,200,6,0.5,0,0.29,0.62,37,1
7165,200,6,1.1,0,0.26,5.843,40,1
7166,200,6,1.1,0,0.19,13.3,27,1
7167,200,6,1.1,0,0.24,6.679,25,1
7168,200,6,1.2,0,0.27,3.531,40,1
7169,200,5,1.1,0,0.29,2.88,60,1
7170,200,5,0.9,0,0.26,0.35,35,1
7171,200,6,1.5,1,0.23,3.898,17,1
7172,200,5,1.6,1,0.27,10.932,13,1
7173,200,6,1.7,0,0.23,5.294,16,0
7174,200,6,1.9,0,0.32,3.401,14,0
7175,200,6,1.9,0,0.27,2.088,14,0
7176,200,6,1.8,0,0.16,1.654,14,0
7177,500,6,1.5,1,0.22,34.717,14,1
7178,200,5,0.5,0,0.19,3.992,35,1
7179,200,5,0.5,0,0.25,15.666,28,1
7180,100,5,0.5,0,0.22,18.884,37,1
7181,100,5,0.3,1,0.28,4.663,40,1
7182,400,5,0.5,0,0.29,3.318,7,0
7183,400,5,0.8,1,0.31,1.074,15,1
7184,600,5,0.8,1,0.29,0.414,40,1
7185,600,5,0.8,0,0.26,0.865,25,0
7186,600,3,1.1,0,0.31,4.077,40,0
7187,600,3,1.2,0,0.31,2.487,29,0
7188,600,2,1.201,0,0.23,3.524,27,0
7189,600,2,1.202,0,0.32,1.151,26,0
7190,600,4,0.8,0,0.19,2.263,26,0
7191,600,2,0.4,0,0.35,6.309,14,0
7192,600,2,0.4,1,0.31,1.426,24,1
7193,500,2,0.5,0,0.22,1.331,14,0
7194,500,2,0.4,0,0.28,1.281,23,0
7195,500,2,0.3,0,0.29,4.809,18,0
7196,500,2,0.4,0,0.32,1.436,18,0
7197,500,0,1.8,0,0.19,70.13,23,1
7198,500,0,1.1,0,0.24,1.005,25,0
7199,500,0,1.1,1,0.17,1.056,25,1
7200,500,0,1.2,1,0.29,1.427,29,0
7201,600,0,1.1,0,0.26,1.436,29,0
7202,50,2,1.1,1,0.34,2.664,27,1
7203,50,2,1.2,0,0.26,2.132,26,0
7204,50,2,1.1,1,0.22,1.143,26,0
7205,50,2,1.1,0,0.22,1.124,14,0
7206,50,2,1.2,0,0.29,0.937,23,0
7207,50,2,1.1,0,0.3,0.667,18,0
7208,50,2,0.5,0,0.29,0.951,18,0
7209,50,2,1.4,0,0.26,1.291,18,0
7210,50,2,0.4,0,0.23,0.325,18,0
7211,100,1,1.0,1,0.25,82.457,28,1
7212,100,1,1.803,0,0.26,2.352,20,0
7213,200,1,0.804,1,0.25,72.041,30,1
7214,50,1,0.805,0,0.32,1.215,20,1
7215,200,1,0.806,0,0.19,5.843,20,0
7216,200,1,0.807,0,0.35,0.143,20,0
7217,200,6,0.808,0,0.24,25.714,24,0
7218,200,6,0.5,1,0.17,14.2,22,0
7219,200,4,0.5,0,0.29,0.62,37,1
7220,200,6,1.3,0,0.26,5.843,37,0
7221,100,6,1.2,0,0.23,13.3,27,0
7222,200,6,1.1,0,0.25,6.679,24,0
7223,200,6,1.2,0,0.34,2.122,25,0
7224,200,5,1.1,0,0.26,1.88,22,1
7225,200,5,0.9,0,0.22,0.65,36,0
7226,200,6,1.5,1,0.29,3.898,17,1
7227,200,5,1.6,1,0.3,10.932,13,1
7228,100,6,1.7,0,0.29,5.294,16,0
7229,300,6,1.9,0,0.26,3.401,14,0
7230,400,6,1.9,0,0.23,2.088,14,0
7231,100,3,1.1,0,0.25,4.077,40,0
7232,200,3,1.2,0,0.32,2.487,29,0
7233,200,2,1.201,0,0.35,3.524,27,0
7234,200,2,1.202,0,0.17,1.151,26,0
7235,200,4,1.8,0,0.29,20.244,26,1
7236,150,4,1.1,0,0.26,4.077,24,0
7237,150,4,1.2,0,0.23,2.487,21,1
7238,150,4,1.201,0,0.25,3.524,21,0
7239,150,4,1.202,0,0.29,1.151,21,0
7240,200,4,0.8,0,0.25,2.263,21,0
7241,200,3,1.1,0,0.34,4.077,40,0
7242,200,3,1.2,0,0.26,2.487,29,0
7243,600,2,1.201,0,0.22,3.524,27,0
7244,600,2,1.202,0,0.22,1.151,26,0
7245,100,4,0.8,0,0.31,2.263,26,0
7246,100,3,1.1,0,0.29,4.077,40,0
7247,100,3,1.2,0,0.29,2.487,29,0
7248,50,2,1.1,0,0.26,3.524,27,0
7249,50,2,1.1,0,0.23,1.151,26,0
7250,50,4,1.2,0,0.25,2.263,20,0
7251,50,4,1.1,0,0.19,5.843,22,0
7252,50,4,1.1,0,0.24,0.143,22,0
7253,50,4,1.2,0,0.17,25.714,26,0
7254,150,4,1.1,0,0.26,14.2,26,0
7255,150,4,1.1,0,0.23,0.62,20,1
7256,150,4,1.2,0,0.25,5.843,20,1
7257,150,4,1.1,0,0.34,13.3,26,0
7258,150,4,0.5,0,0.26,1.4,26,0
7259,300,0,1.3,0,0.22,8.597,22,0
7260,300,0,1.4,0,0.22,10.03,29,0
7261,100,0,1.4,0,0.31,27.322,18,0
7262,100,0,1.4,1,0.3,64.647,22,0
7263,100,1,1.0,1,0.23,82.457,28,1
7264,100,1,1.4,0,0.31,61.644,20,0
7265,100,1,1.2,1,0.23,1.74,20,1
7266,150,1,0.8,0,0.25,50.336,20,0
7267,200,1,0.8,0,0.19,4.57,20,0
7268,200,4,0.8,0,0.35,2.263,21,1
7269,200,3,1.1,0,0.24,4.077,40,1
7270,200,3,1.2,0,0.17,2.487,29,1
7271,600,2,1.201,0,0.26,3.524,27,1
7272,600,2,1.202,0,0.34,1.151,26,1
7273,100,4,0.8,0,0.26,2.263,26,1
7274,100,3,1.1,0,0.22,4.077,40,1
7275,100,3,1.2,0,0.22,2.487,29,1
7276,50,2,1.1,0,0.31,3.524,27,1
7277,50,2,1.1,0,0.29,1.151,26,1
7278,50,4,1.2,0,0.3,2.263,20,1
7279,50,4,1.1,0,0.25,5.843,22,1
7280,50,4,1.1,0,0.26,0.143,22,1
7281,50,4,1.2,0,0.22,25.714,26,1
7282,150,4,1.1,0,0.22,14.2,26,1
7283,150,4,1.1,0,0.31,0.62,20,1
7284,150,4,1.2,0,0.29,5.843,20,1
7285,150,4,1.1,0,0.3,13.3,26,1
7286,150,4,0.5,0,0.29,1.4,26,1
7287,300,0,1.3,0,0.26,8.597,22,1
7288,300,0,1.4,0,0.23,10.03,29,1
7289,100,0,1.4,0,0.31,27.322,18,1
7290,100,0,1.4,1,0.23,64.647,22,1
7291,100,1,1.0,1,0.25,82.457,28,0
7292,100,1,1.4,0,0.32,61.644,20,0
7293,100,1,1.2,1,0.19,1.74,20,0
7294,150,1,0.8,0,0.35,50.336,20,0
7295,200,1,0.8,0,0.24,4.57,20,0
7296,200,1,1.3,0,0.17,1.737,20,0
7297,200,1,0.8,0,0.23,8.148,20,0
7298,200,1,0.801,0,0.32,2.253,20,0
7299,200,1,0.802,0,0.27,5.802,20,0
7300,200,1,0.803,0,0.16,2.352,20,0
7301,200,1,0.804,1,0.22,72.041,30,0
7302,200,1,0.805,1,0.19,1.215,20,0
7303,200,1,0.806,0,0.31,5.843,20,0
7304,200,1,0.807,0,0.28,0.143,20,0
7305,200,2,1.4,0,0.25,5.477,6,0
7306,200,2,1.3,0,0.32,2.773,22,0
7307,200,2,0.4,0,0.19,11.464,15,0
7308,200,2,0.9,0,0.24,1.016,23,1
7309,200,2,1.2,0,0.17,10.287,16,0
7310,200,2,0.8,0,0.29,13.247,16,0
7311,200,2,0.8,0,0.26,5.122,15,0
7312,200,1,0.8,0,0.23,11.511,15,0
7313,200,1,0.8,0,0.34,3.566,21,0
7314,200,1,0.8,1,0.26,0.74,26,1
7315,200,1,1.2,1,0.22,6.861,26,0
7316,200,1,1.2,0,0.22,3.524,29,0
7317,200,1,1.3,0,0.29,3.327,30,0
7318,200,0,1.2,0,0.3,4.541,26,0
7319,200,0,1.2,0,0.29,26.912,29,1
7320,200,0,1.2,0,0.26,3.13,29,0
7321,200,0,1.6,0,0.23,9.585,27,0
7322,200,0,1.7,0,0.25,2.495,26,0
7323,200,0,1.3,1,0.25,0.74,26,0
7324,200,0,1.2,1,0.32,6.861,26,0
7325,200,0,1.2,0,0.19,1.403,26,0
7326,600,0,1.8,1,0.35,85.212,26,1
7327,550,0,1.7,1,0.24,55.947,27,1
7328,100,0,1.4,0,0.17,63.515,26,0
7329,300,0,1.0,0,0.29,4.198,26,0
7330,100,0,1.4,0,0.26,1.753,26,0
7331,100,0,1.2,0,0.23,128.076,27,0
7332,200,0,0.8,0,0.25,33.741,18,0
7333,200,0,0.8,0,0.34,1.007,18,0
7334,200,0,0.8,0,0.26,48.047,25,0
7335,100,0,0.8,0,0.22,78.826,25,0
7336,300,0,1.3,0,0.29,8.597,22,0
7337,300,0,1.4,0,0.3,10.03,29,0
7338,100,0,1.4,0,0.29,27.322,18,0
7339,100,0,1.4,1,0.26,64.647,22,0
7340,100,1,1.0,1,0.23,82.457,28,1
7341,100,1,1.4,0,0.25,61.644,20,0
7342,100,1,1.2,1,0.32,1.74,20,1
7343,150,1,0.8,0,0.35,50.336,20,0
7344,200,1,0.8,0,0.24,4.57,20,0
7345,200,1,1.3,0,0.17,1.737,20,0
7346,200,1,0.8,0,0.29,8.148,20,0
7347,200,1,0.801,0,0.26,2.253,20,0
7348,200,1,0.802,0,0.23,5.802,20,0
7349,200,1,0.803,0,0.25,2.352,20,0
7350,200,1,0.804,1,0.29,72.041,30,1
7351,200,1,0.805,1,0.25,1.215,20,0
7352,200,1,0.806,0,0.34,5.843,20,0
7353,200,1,0.807,0,0.26,0.143,20,0
7354,200,6,0.808,0,0.22,25.714,35,1
7355,200,6,0.5,1,0.22,184.862,28,1
7356,200,6,0.5,0,0.31,0.62,37,1
7357,200,6,1.1,0,0.29,5.843,40,1
7358,200,6,1.1,0,0.29,13.3,27,1
7359,200,6,1.1,0,0.26,6.679,25,1
7360,200,6,1.2,0,0.23,3.531,40,1
7361,200,5,1.1,0,0.25,2.88,60,1
7362,200,5,0.9,0,0.19,0.35,35,1
7363,200,6,1.5,1,0.24,3.898,17,1
7364,200,5,1.6,1,0.17,10.932,13,1
7365,200,6,1.7,0,0.26,5.294,16,0
7366,200,6,1.9,0,0.23,3.401,14,0
7367,200,6,1.9,0,0.25,2.088,14,0
7368,200,6,1.8,0,0.34,1.654,14,0
7369,500,6,1.5,1,0.26,34.717,14,1
7370,200,5,0.5,0,0.22,3.992,35,1
7371,200,5,0.5,0,0.22,15.666,28,1
7372,100,5,0.5,0,0.31,18.884,37,1
7373,100,5,0.3,1,0.3,4.663,40,1
7374,400,5,0.5,0,0.23,3.318,7,0
7375,400,5,0.8,1,0.31,1.074,15,1
7376,600,5,0.8,1,0.23,0.414,40,1
7377,600,5,0.8,0,0.25,0.865,25,0
7378,600,3,1.1,0,0.19,4.077,40,0
7379,600,3,1.2,0,0.35,2.487,29,0
7380,600,2,1.201,0,0.24,3.524,27,0
7381,600,2,1.202,0,0.17,1.151,26,0
7382,600,4,0.8,0,0.26,2.263,26,0
7383,600,2,0.4,0,0.34,6.309,14,0
7384,600,2,0.4,1,0.26,1.426,24,1
7385,500,2,0.5,0,0.22,1.331,14,0
7386,500,2,0.4,0,0.22,1.281,23,0
7387,500,2,0.3,0,0.31,4.809,18,0
7388,500,2,0.4,0,0.29,1.436,18,0
7389,500,0,1.8,0,0.3,70.13,23,1
7390,500,0,1.1,0,0.25,1.005,25,0
7391,500,0,1.1,1,0.26,1.056,25,1
7392,500,0,1.2,1,0.22,1.427,29,0
7393,600,0,1.1,0,0.22,1.436,29,0
7394,50,2,1.1,1,0.31,2.664,27,1
7395,50,2,1.2,0,0.29,2.132,26,0
7396,50,2,1.1,1,0.3,1.143,26,0
7397,50,2,1.1,0,0.29,1.124,14,0
7398,50,2,1.2,0,0.26,0.937,23,0
7399,50,2,1.1,0,0.23,0.667,18,0
7400,50,2,0.5,0,0.31,0.951,18,0
7401,50,2,1.4,0,0.23,1.291,18,0
7402,50,2,0.4,0,0.25,0.325,18,0
7403,100,1,1.0,1,0.32,82.457,28,1
7404,100,1,1.803,0,0.19,2.352,20,0
7405,200,1,0.804,1,0.35,72.041,30,1
7406,50,1,0.805,0,0.24,1.215,20,1
7407,200,1,0.806,0,0.17,5.843,20,0
7408,200,1,0.807,0,0.23,0.143,20,0
7409,200,6,0.808,0,0.32,25.714,24,0
7410,200,6,0.5,1,0.27,14.2,22,0
7411,200,4,0.5,0,0.16,0.62,37,1
7412,200,6,1.3,0,0.22,5.843,37,0
7413,100,6,1.2,0,0.19,13.3,27,0
7414,200,6,1.1,0,0.31,6.679,24,0
7415,200,6,1.2,0,0.28,2.122,25,0
7416,200,5,1.1,0,0.29,1.88,22,1
7417,200,5,0.9,0,0.29,0.65,36,0
7418,200,6,1.5,1,0.26,3.898,17,1
7419,200,5,1.6,1,0.23,10.932,13,1
7420,100,6,1.7,0,0.31,5.294,16,0
7421,300,6,1.9,0,0.23,3.401,14,0
7422,400,6,1.9,0,0.32,2.088,14,0
7423,100,3,1.1,0,0.19,4.077,40,0
7424,200,3,1.2,0,0.35,2.487,29,0
7425,200,2,1.201,0,0.31,3.524,27,0
7426,200,2,1.202,0,0.22,1.151,26,0
7427,200,4,1.8,0,0.28,20.244,26,1
7428,150,4,1.1,0,0.29,4.077,24,0
7429,150,4,1.2,0,0.25,2.487,21,1
7430,150,4,1.201,0,0.32,3.524,21,0
7431,150,4,1.202,0,0.19,1.151,21,0
7432,200,4,0.8,0,0.35,2.263,21,0
7433,200,3,1.1,0,0.24,4.077,40,0
7434,200,3,1.2,0,0.17,2.487,29,0
7435,600,2,1.201,0,0.29,3.524,27,0
7436,600,2,1.202,0,0.26,1.151,26,0
7437,100,4,0.8,0,0.23,2.263,26,0
7438,100,3,1.1,0,0.32,4.077,40,0
7439,100,3,1.2,0,0.16,2.487,29,0
7440,50,2,1.1,0,0.19,3.524,27,0
7441,50,2,1.1,0,0.21,1.151,26,0
7442,50,4,1.2,0,0.31,2.263,20,0
7443,50,4,1.1,0,0.22,5.843,22,0
7444,50,4,1.1,0,0.28,0.143,22,0
7445,50,4,1.2,0,0.29,25.714,26,0
7446,150,4,1.1,0,0.23,14.2,26,0
7447,150,4,1.1,0,0.23,0.62,20,1
7448,150,4,1.2,0,0.25,5.843,20,1
7449,150,4,1.1,0,0.32,13.3,26,0
7450,150,4,0.5,0,0.23,1.4,26,0
7451,300,0,1.3,0,0.32,8.597,22,0
7452,300,0,1.4,0,0.27,10.03,29,0
7453,100,0,1.4,0,0.16,27.322,18,0
7454,100,0,1.4,1,0.22,64.647,22,0
7455,100,1,1.0,1,0.31,82.457,28,1
7456,100,1,1.4,0,0.22,61.644,20,0
7457,100,1,1.2,1,0.28,1.74,20,1
7458,150,1,0.8,0,0.29,50.336,20,0
7459,200,1,0.8,0,0.29,4.57,20,0
7460,200,1,1.3,0,0.26,1.737,20,0
7461,200,1,0.8,0,0.19,8.148,20,0
7462,200,1,0.801,0,0.24,2.253,20,0
7463,200,1,0.802,0,0.27,5.802,20,0
7464,200,1,0.803,0,0.29,2.352,20,0
7465,200,1,0.804,1,0.26,72.041,30,1
7466,200,1,0.805,1,0.23,1.215,20,0
7467,200,1,0.806,0,0.27,5.843,20,0
7468,200,1,0.807,0,0.23,0.143,20,0
7469,200,6,0.808,0,0.32,25.714,35,1
7470,200,6,0.5,1,0.27,184.862,28,1
7471,200,6,0.5,0,0.16,0.62,37,1
7472,200,6,1.1,0,0.22,5.843,40,1
7473,200,6,1.1,0,0.19,13.3,27,1
7474,200,6,1.1,0,0.25,6.679,25,1
7475,200,6,1.2,0,0.22,3.531,40,1
7476,200,5,1.1,0,0.28,2.88,60,1
7477,200,5,0.9,0,0.29,0.35,35,1
7478,200,6,1.5,1,0.26,3.898,17,1
7479,200,5,1.6,1,0.31,10.932,13,1
7480,200,6,1.7,0,0.22,5.294,16,0
7481,200,6,1.9,0,0.18,3.401,14,0
7482,200,6,1.9,0,0.17,2.088,14,0
7483,200,6,1.8,0,0.23,1.654,14,0
7484,500,6,1.5,1,0.24,34.717,14,1
7485,200,5,0.5,0,0.23,3.992,35,1
7486,200,5,0.5,0,0.19,15.666,28,1
7487,100,5,0.5,0,0.36,18.884,37,1
7488,100,5,0.3,1,0.25,4.663,40,1
7489,400,5,0.5,0,0.19,3.318,7,0
7490,100,0,1.2,0,0.31,128.076,27,0
7491,200,0,0.8,0,0.19,33.741,18,0
7492,200,0,0.8,0,0.15,1.007,18,0
7493,200,0,0.8,0,0.19,48.047,25,0
7494,100,0,0.8,0,0.33,78.826,25,0
7495,300,0,1.3,0,0.32,8.597,22,0
7496,300,0,1.4,0,0.38,10.03,29,0
7497,100,0,1.4,0,0.24,27.322,18,0
7498,100,0,1.4,1,0.25,64.647,22,0
7499,100,1,1.0,1,0.24,82.457,28,1
7500,100,1,1.4,0,0.23,61.644,20,0
7501,100,1,1.2,1,0.29,1.74,20,1
7502,150,1,0.8,0,0.36,50.336,20,0
7503,200,1,0.8,0,0.25,4.57,20,0
7504,200,1,1.3,0,0.19,1.737,20,0
7505,200,1,0.8,0,0.22,8.148,20,0
7506,200,1,0.801,0,0.31,2.253,20,0
7507,200,1,0.802,0,0.15,5.802,20,0
7508,200,1,0.803,0,0.32,2.352,20,0
7509,200,1,0.804,1,0.33,72.041,30,1
7510,200,1,0.805,1,0.31,1.215,20,0
7511,200,1,0.806,0,0.22,5.843,20,0
7512,200,1,0.807,0,0.28,0.143,20,0
7513,200,6,0.808,0,0.29,25.714,35,1
7514,200,6,0.5,1,0.29,184.862,28,1
7515,200,6,0.5,0,0.21,0.62,37,1
7516,200,6,1.1,0,0.29,5.843,40,1
7517,200,6,1.1,0,0.26,13.3,27,1
7518,200,6,1.1,0,0.22,6.679,25,1
7519,200,0,1.6,0,0.28,9.585,27,0
7520,200,0,1.7,0,0.39,2.495,26,0
7521,200,0,1.3,1,0.22,0.74,26,0
7522,200,0,1.2,1,0.36,6.861,26,0
7523,200,0,1.2,0,0.22,1.403,26,0
7524,600,0,1.8,1,0.21,85.212,26,1
7525,550,0,1.7,1,0.19,55.947,27,1
7526,100,0,1.4,0,0.25,63.515,26,0
7527,300,0,1.0,0,0.29,4.198,26,0
7528,100,0,1.4,0,0.32,1.753,26,0
7529,100,0,1.2,0,0.33,128.076,27,0
7530,200,0,0.8,0,0.32,33.741,18,0
7531,200,0,0.8,0,0.38,1.007,18,0
7532,200,0,0.8,0,0.24,48.047,25,0
7533,100,0,0.8,0,0.25,78.826,25,0
7534,300,0,1.3,0,0.23,8.597,22,0
7535,300,0,1.4,0,0.31,10.03,29,0
7536,100,0,1.4,0,0.29,27.322,18,0
7537,100,0,1.4,1,0.23,64.647,22,0
7538,200,1,0.801,0,0.28,2.253,20,1
7539,200,1,0.802,0,0.29,5.802,20,1
7540,200,1,0.903,0,0.23,2.352,20,1
7541,200,1,0.805,1,0.23,1.215,20,1
7542,200,1,0.806,0,0.25,5.843,20,1
7543,200,1,1.6,0,0.23,9.585,27,1
7544,200,1,1.7,0,0.32,2.495,26,1
7545,200,1,1.3,1,0.27,0.74,26,1
7546,200,1,1.2,1,0.16,6.861,26,1
7547,200,1,1.2,0,0.22,1.403,26,1
7548,100,1,1.4,0,0.31,63.515,26,1
7549,300,1,1.0,0,0.22,4.198,26,1
7550,100,1,1.4,0,0.28,1.753,26,1
7551,100,1,1.2,0,0.29,128.076,27,1
7552,200,1,0.8,0,0.29,33.741,18,1
7553,200,1,0.8,0,0.26,1.007,18,1
7554,200,1,0.8,0,0.19,48.047,25,1
7555,50,6,1.8,0,0.18,1.654,14,1
7556,50,5,0.5,0,0.17,3.318,7,1
7557,50,5,0.8,0,0.23,0.865,25,1
7558,50,3,1.1,0,0.24,4.077,40,1
7559,50,3,1.2,0,0.23,2.487,29,1
7560,50,2,1.201,0,0.19,3.524,27,1
7561,50,2,1.202,0,0.36,1.151,26,1
7562,50,4,0.8,0,0.25,2.263,26,1
7563,50,2,0.4,0,0.19,6.309,14,1
7564,50,2,0.5,0,0.31,1.331,14,1
7565,50,2,0.4,0,0.19,1.281,23,1
7566,50,2,0.3,0,0.15,4.809,18,1
7567,50,2,0.4,0,0.19,1.436,18,1
7568,50,0,1.1,0,0.33,1.005,25,1
7569,50,0,1.4,0,0.32,63.515,26,1
7570,50,0,1.0,0,0.38,4.198,26,1
7571,50,0,1.4,0,0.24,1.753,26,1
7572,50,0,1.2,0,0.25,128.076,27,1
7573,50,0,0.8,0,0.24,33.741,18,1
7574,50,0,0.8,0,0.23,1.007,18,1
7575,50,0,0.8,0,0.29,48.047,25,1
7576,50,0,0.8,0,0.36,78.826,25,1
7577,50,0,1.3,0,0.25,8.597,22,1
7578,50,0,1.4,0,0.19,10.03,29,1
7579,50,0,1.4,0,0.22,27.322,18,1
7580,50,0,1.4,1,0.31,64.647,22,1
7581,50,1,1.4,0,0.15,61.644,20,1
7582,50,1,0.8,0,0.32,50.336,20,1
7583,50,1,0.8,0,0.33,4.57,20,1
7584,50,1,1.3,0,0.31,1.737,20,1
7585,50,1,0.8,0,0.22,8.148,20,1
7586,50,1,0.801,0,0.28,2.253,20,1
7587,200,2,0.9,0,0.23,1.016,23,1
7588,200,1,0.8,1,0.19,0.74,26,1
7589,200,0,1.2,0,0.36,26.912,29,1
7590,600,0,1.8,1,0.25,85.212,26,1
7591,550,0,1.7,1,0.19,55.947,27,1
7592,100,1,1.0,1,0.31,82.457,28,1
7593,100,1,1.2,1,0.19,1.74,20,1
7594,200,1,0.804,1,0.15,72.041,30,1
7595,200,6,0.808,0,0.19,25.714,35,1
7596,200,6,0.5,1,0.33,184.862,28,1
7597,200,6,0.5,0,0.32,0.62,37,1
7598,200,6,1.1,0,0.38,5.843,40,1
7599,200,6,1.1,0,0.24,13.3,27,1
7600,200,6,1.1,0,0.25,6.679,25,1
7601,200,6,1.2,0,0.24,3.531,40,1
7602,200,5,1.1,0,0.23,2.88,60,1
7603,200,5,0.9,0,0.29,0.35,35,1
7604,200,6,1.5,1,0.36,3.898,17,1
7605,200,5,1.6,1,0.25,10.932,13,1
7606,500,6,1.5,1,0.19,34.717,14,1
7607,200,5,0.5,0,0.22,3.992,35,1
7608,200,5,0.5,0,0.27,15.666,28,1
7609,100,5,0.5,0,0.29,18.884,37,1
7610,100,5,0.3,1,0.26,4.663,40,1
7611,400,5,0.8,1,0.33,1.074,15,1
7612,600,5,0.8,1,0.26,0.414,40,1
7613,600,2,0.4,1,0.31,1.426,24,1
7614,500,0,1.8,0,0.31,70.13,23,1
7615,500,0,1.1,1,0.28,1.056,25,1
7616,50,2,1.1,1,0.29,2.664,27,1
7617,100,1,1.0,1,0.23,82.457,28,1
